PIB Total - variação % sobre o mesmo período do ano anterior - Mediana - Período de 01/07/2012 a 01/08/2021 - Base: Expectativas informadas nos últimos 30 dias;;;;;;;;;;;;;;
Data;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
02/07/2012;2,0300;4,2000;4,0000;4,0000;4,0000;;;;;;;;;
03/07/2012;2,0300;4,2000;4,0000;4,0000;4,0000;;;;;;;;;
04/07/2012;2,0300;4,2000;4,0000;4,0000;4,0000;;;;;;;;;
05/07/2012;2,0300;4,2000;4,0000;4,0000;4,0000;;;;;;;;;
06/07/2012;2,0100;4,2000;4,0000;4,0000;4,0000;;;;;;;;;
09/07/2012;2,0100;4,2000;4,0000;4,0000;4,0000;;;;;;;;;
10/07/2012;2,0000;4,1800;4,0000;4,0000;4,0000;;;;;;;;;
11/07/2012;1,9900;4,1000;4,0000;4,0000;4,0000;;;;;;;;;
12/07/2012;1,9800;4,1000;4,0000;4,0000;4,0000;;;;;;;;;
13/07/2012;1,9000;4,1000;4,0000;4,0000;4,0000;;;;;;;;;
16/07/2012;1,9000;4,1000;4,0000;4,0000;4,0000;;;;;;;;;
17/07/2012;1,9000;4,1000;4,0000;4,0000;4,0000;;;;;;;;;
18/07/2012;1,9000;4,1000;4,0000;4,0000;4,0000;;;;;;;;;
19/07/2012;1,9000;4,1000;4,0000;4,0000;3,8000;;;;;;;;;
20/07/2012;1,9000;4,1000;4,0000;4,0000;3,8000;;;;;;;;;
23/07/2012;1,9000;4,1000;4,0000;4,0000;3,9000;;;;;;;;;
24/07/2012;1,9000;4,1000;4,0000;4,0000;3,9000;;;;;;;;;
25/07/2012;1,9000;4,1000;4,0000;4,0000;3,9000;;;;;;;;;
26/07/2012;1,9000;4,1000;4,0000;4,0000;3,8000;;;;;;;;;
27/07/2012;1,9000;4,0500;4,0000;4,0000;4,0000;;;;;;;;;
30/07/2012;1,9000;4,1000;4,0000;4,0000;4,0000;;;;;;;;;
31/07/2012;1,9000;4,1000;4,0000;4,0000;4,0000;;;;;;;;;
01/08/2012;1,9000;4,0500;4,0000;4,0000;3,9000;;;;;;;;;
02/08/2012;1,9000;4,0000;4,0000;4,0000;3,9000;;;;;;;;;
03/08/2012;1,8500;4,0000;4,0000;4,0000;4,0000;;;;;;;;;
06/08/2012;1,8500;4,1000;4,0000;4,0000;3,8000;;;;;;;;;
07/08/2012;1,8800;4,1000;4,0000;4,0000;4,0000;;;;;;;;;
08/08/2012;1,8500;4,0000;4,0000;4,0000;4,0000;;;;;;;;;
09/08/2012;1,8500;4,0000;4,0000;4,0000;3,7800;;;;;;;;;
10/08/2012;1,8100;4,0000;4,0000;4,0000;3,8000;;;;;;;;;
13/08/2012;1,8000;4,0000;4,0000;4,0000;3,7800;;;;;;;;;
14/08/2012;1,8000;4,0000;4,0000;4,0000;3,7800;;;;;;;;;
15/08/2012;1,8000;4,0000;4,0000;4,0000;3,7800;;;;;;;;;
16/08/2012;1,7500;4,0000;4,0000;4,0000;3,7800;;;;;;;;;
17/08/2012;1,7500;4,0000;4,0000;4,0000;3,7800;;;;;;;;;
20/08/2012;1,7400;4,0000;4,0000;3,9100;3,7800;;;;;;;;;
21/08/2012;1,7200;4,0000;4,0000;3,9800;3,8000;;;;;;;;;
22/08/2012;1,7300;4,0000;4,0000;4,0000;3,9000;;;;;;;;;
23/08/2012;1,7300;4,0000;4,0000;4,0000;3,9000;;;;;;;;;
24/08/2012;1,7300;4,0000;4,0000;4,0000;3,9000;;;;;;;;;
27/08/2012;1,7000;4,0000;4,0000;4,0000;3,7800;;;;;;;;;
28/08/2012;1,7000;4,0000;4,0000;4,0000;3,7800;;;;;;;;;
29/08/2012;1,7200;4,0000;4,0000;3,9800;3,8000;;;;;;;;;
30/08/2012;1,7300;4,0000;4,0000;3,9600;3,7800;;;;;;;;;
31/08/2012;1,6400;4,0000;4,0000;3,8800;3,7800;;;;;;;;;
03/09/2012;1,6200;4,0000;4,0000;3,9600;3,7800;;;;;;;;;
04/09/2012;1,6200;4,0000;4,0000;3,9600;3,7800;;;;;;;;;
05/09/2012;1,6200;4,0000;4,0000;3,9600;3,7800;;;;;;;;;
06/09/2012;1,6200;4,0000;4,0000;3,9600;3,8000;;;;;;;;;
10/09/2012;1,6000;4,0000;4,0000;4,0000;3,7500;;;;;;;;;
11/09/2012;1,5900;4,0000;4,0000;4,0000;3,7500;;;;;;;;;
12/09/2012;1,5800;4,0000;4,0000;4,0000;3,7500;;;;;;;;;
13/09/2012;1,5700;4,0000;4,0000;4,0000;3,7500;;;;;;;;;
14/09/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
17/09/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
18/09/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
19/09/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
20/09/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
21/09/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
24/09/2012;1,5700;4,0000;4,0000;3,9700;3,7000;;;;;;;;;
25/09/2012;1,5700;4,0000;4,0000;3,9700;3,7000;;;;;;;;;
26/09/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
27/09/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
28/09/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
01/10/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
02/10/2012;1,5700;4,0000;4,0000;4,0000;3,7000;;;;;;;;;
03/10/2012;1,5700;4,0000;4,0000;4,0000;3,7200;;;;;;;;;
04/10/2012;1,5700;4,0000;4,0000;4,0000;3,7200;;;;;;;;;
05/10/2012;1,5700;4,0000;4,0000;4,0000;3,7200;;;;;;;;;
08/10/2012;1,5700;4,0000;4,0000;4,0000;3,7200;;;;;;;;;
09/10/2012;1,5500;4,0000;4,0000;4,0000;3,7200;;;;;;;;;
10/10/2012;1,5400;4,0000;4,0000;4,0000;3,7200;;;;;;;;;
11/10/2012;1,5400;4,0000;4,0000;4,0000;3,7300;;;;;;;;;
15/10/2012;1,5400;4,0000;4,0000;3,9700;3,7200;;;;;;;;;
16/10/2012;1,5400;4,0000;4,0000;4,0000;3,7200;;;;;;;;;
17/10/2012;1,5400;4,0000;4,0000;4,0000;3,7200;;;;;;;;;
18/10/2012;1,5400;4,0000;4,0000;3,9400;3,7000;;;;;;;;;
19/10/2012;1,5400;4,0000;4,0000;3,9700;3,7000;;;;;;;;;
22/10/2012;1,5400;4,0000;4,0000;3,9700;3,7000;;;;;;;;;
23/10/2012;1,5400;4,0000;4,0000;3,9700;3,7000;;;;;;;;;
24/10/2012;1,5400;4,0000;4,0000;3,9700;3,7000;;;;;;;;;
25/10/2012;1,5400;4,0000;4,0000;3,9700;3,7000;;;;;;;;;
26/10/2012;1,5400;4,0000;4,0000;3,9700;3,7000;;;;;;;;;
29/10/2012;1,5400;4,0000;4,0000;3,8500;3,7000;;;;;;;;;
30/10/2012;1,5400;4,0000;4,0000;3,8900;3,7000;;;;;;;;;
31/10/2012;1,5400;4,0000;4,0000;3,8900;3,7200;;;;;;;;;
01/11/2012;1,5400;4,0000;4,0000;3,9400;3,7300;;;;;;;;;
05/11/2012;1,5400;4,0000;4,0000;3,8900;3,7300;;;;;;;;;
06/11/2012;1,5400;4,0000;4,0000;3,8900;3,7300;;;;;;;;;
07/11/2012;1,5400;4,0000;4,0000;3,8500;3,7200;;;;;;;;;
08/11/2012;1,5400;4,0000;4,0000;3,8500;3,7200;;;;;;;;;
09/11/2012;1,5400;4,0000;4,0000;3,8300;3,7300;;;;;;;;;
12/11/2012;1,5400;4,0000;4,0000;3,8500;3,7000;;;;;;;;;
13/11/2012;1,5400;4,0000;4,0000;3,8500;3,7000;;;;;;;;;
14/11/2012;1,5400;4,0000;4,0000;3,8000;3,7200;;;;;;;;;
16/11/2012;1,5200;3,9600;4,0000;3,8900;3,7400;;;;;;;;;
19/11/2012;1,5000;3,9400;4,0000;3,8500;3,7300;;;;;;;;;
20/11/2012;1,5000;3,9400;4,0000;3,8500;3,7300;;;;;;;;;
21/11/2012;1,5000;3,9400;4,0000;3,8000;3,7400;;;;;;;;;
22/11/2012;1,5000;3,9400;4,0000;3,7500;3,7300;;;;;;;;;
23/11/2012;1,5000;3,9400;3,9400;3,7300;3,7200;;;;;;;;;
26/11/2012;1,5000;3,9000;3,9700;3,7500;3,7000;;;;;;;;;
27/11/2012;1,5000;3,9000;3,9300;3,7300;3,7200;;;;;;;;;
28/11/2012;1,5000;3,8500;3,8900;3,7300;3,7200;;;;;;;;;
29/11/2012;1,5000;3,8000;3,8200;3,7000;3,7000;;;;;;;;;
30/11/2012;1,2700;3,7000;3,8500;3,7000;3,7000;;;;;;;;;
03/12/2012;1,2100;3,5700;3,7500;3,7000;3,7000;;;;;;;;;
04/12/2012;1,2100;3,5000;3,8000;3,7000;3,7000;;;;;;;;;
05/12/2012;1,1900;3,5000;3,8200;3,7300;3,7000;;;;;;;;;
06/12/2012;1,1700;3,5000;3,8000;3,7000;3,7000;;;;;;;;;
07/12/2012;1,0300;3,5000;3,8200;3,7000;3,7000;;;;;;;;;
10/12/2012;1,0000;3,4100;3,8100;3,6000;3,6500;;;;;;;;;
11/12/2012;1,0000;3,4000;3,8200;3,6500;3,7000;;;;;;;;;
12/12/2012;1,0000;3,4000;3,8200;3,6500;3,7000;;;;;;;;;
13/12/2012;1,0000;3,4000;3,8200;3,6500;3,7000;;;;;;;;;
14/12/2012;1,0000;3,4000;3,8100;3,6500;3,7000;;;;;;;;;
17/12/2012;1,0000;3,3200;3,8200;3,6000;3,6500;;;;;;;;;
18/12/2012;1,0000;3,3000;3,8100;3,6000;3,6000;;;;;;;;;
19/12/2012;1,0000;3,3000;3,8000;3,6000;3,6000;;;;;;;;;
20/12/2012;1,0000;3,3000;3,8000;3,6000;3,6000;;;;;;;;;
21/12/2012;1,0000;3,3000;3,8000;3,6000;3,6000;;;;;;;;;
24/12/2012;0,9900;3,3000;3,8200;3,7000;3,6100;;;;;;;;;
26/12/2012;0,9900;3,3000;3,8200;3,7000;3,6000;;;;;;;;;
27/12/2012;0,9800;3,3000;3,8100;3,7000;3,6000;;;;;;;;;
28/12/2012;0,9800;3,3000;3,8100;3,7000;3,6000;;;;;;;;;
31/12/2012;0,9800;3,3000;3,8000;3,6000;3,5500;;;;;;;;;
02/01/2013;0,9800;3,3000;3,8000;3,6000;3,5500;;;;;;;;;
03/01/2013;0,9800;3,2500;3,8000;3,6000;3,5000;;;;;;;;;
04/01/2013;0,9800;3,2600;3,7500;3,6000;3,5000;;;;;;;;;
07/01/2013;0,9800;3,2000;3,8000;3,6000;3,5000;;;;;;;;;
08/01/2013;0,9800;3,2400;3,8000;3,6000;3,5000;;;;;;;;;
09/01/2013;0,9800;3,2200;3,7000;3,6000;3,5000;;;;;;;;;
10/01/2013;0,9800;3,2100;3,6000;3,5500;3,5000;;;;;;;;;
11/01/2013;0,9700;3,2000;3,6000;3,5500;3,5000;;;;;;;;;
14/01/2013;0,9800;3,2000;3,6000;3,5500;3,5000;;;;;;;;;
15/01/2013;0,9800;3,2000;3,6000;3,5500;3,5000;;;;;;;;;
16/01/2013;0,9800;3,2000;3,6000;3,6000;3,5000;;;;;;;;;
17/01/2013;0,9700;3,2000;3,6000;3,5500;3,5000;;;;;;;;;
18/01/2013;0,9600;3,1900;3,6000;3,5500;3,5000;;;;;;;;;
21/01/2013;0,9500;3,1300;3,6000;3,6000;3,5000;;;;;;;;;
22/01/2013;0,9500;3,1000;3,6500;3,6000;3,5000;;;;;;;;;
23/01/2013;0,9500;3,1000;3,6500;3,6000;3,5000;;;;;;;;;
24/01/2013;0,9500;3,1000;3,6500;3,6000;3,5000;;;;;;;;;
25/01/2013;0,9500;3,1000;3,6500;3,6000;3,5000;;;;;;;;;
28/01/2013;0,9500;3,0900;3,6000;3,6000;3,5000;;;;;;;;;
29/01/2013;0,9500;3,0900;3,6000;3,6000;3,5000;;;;;;;;;
30/01/2013;0,9500;3,0900;3,6000;3,6000;3,5000;;;;;;;;;
31/01/2013;0,9500;3,0900;3,6000;3,5500;3,5000;;;;;;;;;
01/02/2013;0,9500;3,1000;3,7000;3,6000;3,5000;;;;;;;;;
04/02/2013;0,9500;3,0800;3,6000;3,5000;3,5000;;;;;;;;;
05/02/2013;0,9500;3,0800;3,6000;3,5000;3,5000;;;;;;;;;
06/02/2013;0,9500;3,0800;3,6000;3,6000;3,5000;;;;;;;;;
07/02/2013;0,9500;3,0800;3,6000;3,6000;3,5000;;;;;;;;;
08/02/2013;0,9500;3,0900;3,8000;3,6000;3,5000;;;;;;;;;
13/02/2013;0,9500;3,0900;3,7000;3,6000;3,5000;;;;;;;;;
14/02/2013;0,9500;3,0900;3,7000;3,6000;3,5000;;;;;;;;;
15/02/2013;0,9500;3,0800;3,6500;3,6000;3,5000;;;;;;;;;
18/02/2013;0,9500;3,0900;3,6000;3,6000;3,5000;;;;;;;;;
19/02/2013;0,9500;3,1000;3,6000;3,6500;3,5000;;;;;;;;;
20/02/2013;0,9500;3,0900;3,6000;3,6500;3,5000;;;;;;;;;
21/02/2013;0,9500;3,0900;3,6000;3,6000;3,5000;;;;;;;;;
22/02/2013;0,9500;3,1000;3,6000;3,5500;3,5000;;;;;;;;;
25/02/2013;0,9500;3,0900;3,6000;3,5500;3,5000;;;;;;;;;
26/02/2013;0,9500;3,0900;3,6000;3,5500;3,5000;;;;;;;;;
27/02/2013;0,9500;3,0800;3,6000;3,5500;3,5000;;;;;;;;;
28/02/2013;0,9500;3,0900;3,6300;3,5500;3,5500;;;;;;;;;
01/03/2013;;3,0900;3,6500;3,6000;3,6000;3,8800;;;;;;;;
04/03/2013;;3,0900;3,6000;3,6500;3,6100;3,7500;;;;;;;;
05/03/2013;;3,0900;3,6000;3,6500;3,6100;3,7500;;;;;;;;
06/03/2013;;3,1000;3,6000;3,5900;3,6000;3,7500;;;;;;;;
07/03/2013;;3,1000;3,6000;3,5900;3,6000;3,8800;;;;;;;;
08/03/2013;;3,1000;3,5000;3,5900;3,6100;3,8800;;;;;;;;
11/03/2013;;3,0500;3,5000;3,5400;3,5500;3,6300;;;;;;;;
12/03/2013;;3,0500;3,5000;3,5400;3,5500;3,5000;;;;;;;;
13/03/2013;;3,0400;3,5000;3,5400;3,5500;3,5000;;;;;;;;
14/03/2013;;3,0300;3,5000;3,5000;3,5500;3,6300;;;;;;;;
15/03/2013;;3,0300;3,5000;3,5000;3,5500;3,6300;;;;;;;;
18/03/2013;;3,0100;3,5000;3,5400;3,6000;3,8800;;;;;;;;
19/03/2013;;3,0100;3,5000;3,5400;3,6000;3,8800;;;;;;;;
20/03/2013;;3,0100;3,5000;3,5400;3,6000;3,8800;;;;;;;;
21/03/2013;;3,0000;3,5000;3,5000;3,5000;3,7500;;;;;;;;
22/03/2013;;3,0000;3,5000;3,5000;3,5000;3,7100;;;;;;;;
25/03/2013;;3,0000;3,5000;3,5000;3,5000;3,7100;;;;;;;;
26/03/2013;;3,0000;3,5000;3,5000;3,5000;3,7100;;;;;;;;
27/03/2013;;3,0000;3,5000;3,5000;3,5000;3,6600;;;;;;;;
28/03/2013;;3,0100;3,5000;3,5000;3,5000;3,6800;;;;;;;;
01/04/2013;;3,0100;3,5000;3,5000;3,5000;3,5000;;;;;;;;
02/04/2013;;3,0100;3,5000;3,5000;3,5000;3,5000;;;;;;;;
03/04/2013;;3,0100;3,5000;3,5000;3,5000;3,5000;;;;;;;;
04/04/2013;;3,0100;3,5000;3,5000;3,5000;3,5000;;;;;;;;
05/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
08/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
09/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
10/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
11/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
12/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
15/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
16/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
17/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
18/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
19/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
22/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
23/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
24/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
25/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
26/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
29/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
30/04/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
02/05/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
03/05/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
06/05/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
07/05/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
08/05/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
09/05/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
10/05/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
13/05/2013;;3,0000;3,5000;3,4900;3,5000;3,5000;;;;;;;;
14/05/2013;;2,9900;3,5000;3,4900;3,5000;3,5000;;;;;;;;
15/05/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
16/05/2013;;3,0000;3,5000;3,5000;3,5000;3,5000;;;;;;;;
17/05/2013;;2,9800;3,5000;3,5000;3,5000;3,5000;;;;;;;;
20/05/2013;;2,9800;3,5000;3,4700;3,5000;3,5000;;;;;;;;
21/05/2013;;2,9500;3,5000;3,4900;3,5000;3,5000;;;;;;;;
22/05/2013;;2,9500;3,5000;3,4900;3,5000;3,5000;;;;;;;;
23/05/2013;;2,9300;3,5000;3,4900;3,5000;3,5000;;;;;;;;
24/05/2013;;2,9300;3,5000;3,4900;3,5000;3,5000;;;;;;;;
27/05/2013;;2,8600;3,5000;3,5000;3,5000;3,5000;;;;;;;;
28/05/2013;;2,8600;3,5000;3,5000;3,5000;3,5000;;;;;;;;
29/05/2013;;2,8100;3,5000;3,5000;3,5000;3,5000;;;;;;;;
31/05/2013;;2,7700;3,4000;3,5000;3,5000;3,5000;;;;;;;;
03/06/2013;;2,7100;3,4000;3,5000;3,5000;3,5000;;;;;;;;
04/06/2013;;2,6900;3,3400;3,4000;3,5000;3,5000;;;;;;;;
05/06/2013;;2,6200;3,4000;3,4000;3,5000;3,5000;;;;;;;;
06/06/2013;;2,6000;3,3200;3,3400;3,5000;3,5000;;;;;;;;
07/06/2013;;2,5300;3,2000;3,2400;3,5000;3,5000;;;;;;;;
10/06/2013;;2,5000;3,2000;3,0000;3,5000;3,5000;;;;;;;;
11/06/2013;;2,5000;3,2000;3,0000;3,5000;3,5000;;;;;;;;
12/06/2013;;2,5000;3,2000;3,0000;3,5000;3,5000;;;;;;;;
13/06/2013;;2,5000;3,2000;3,0000;3,4000;3,5000;;;;;;;;
14/06/2013;;2,4900;3,2000;3,0000;3,2000;3,5000;;;;;;;;
17/06/2013;;2,4900;3,2000;3,0000;3,2000;3,5000;;;;;;;;
18/06/2013;;2,4900;3,2000;3,0000;3,2000;3,5000;;;;;;;;
19/06/2013;;2,4900;3,2000;3,0000;3,2000;3,5000;;;;;;;;
20/06/2013;;2,4600;3,2000;3,0000;3,2000;3,5000;;;;;;;;
21/06/2013;;2,4600;3,1000;3,0000;3,2000;3,5000;;;;;;;;
24/06/2013;;2,4300;3,0000;3,0000;3,2000;3,4900;;;;;;;;
25/06/2013;;2,4300;3,0000;3,0000;3,2000;3,4900;;;;;;;;
26/06/2013;;2,4200;3,0000;3,0000;3,2000;3,5000;;;;;;;;
27/06/2013;;2,4000;3,0000;3,0000;3,1200;3,4700;;;;;;;;
28/06/2013;;2,4000;3,0000;3,0000;3,1600;3,4900;;;;;;;;
01/07/2013;;2,4000;3,0000;3,0000;3,2000;3,5000;;;;;;;;
02/07/2013;;2,4000;3,0000;3,0000;3,2000;3,5000;;;;;;;;
03/07/2013;;2,3700;2,9600;3,0000;3,2000;3,5000;;;;;;;;
04/07/2013;;2,3700;2,9100;3,0000;3,3000;3,5000;;;;;;;;
05/07/2013;;2,3400;2,8000;3,0000;3,3000;3,5000;;;;;;;;
08/07/2013;;2,3100;2,8000;3,0000;3,1600;3,5000;;;;;;;;
09/07/2013;;2,3100;2,8000;3,0000;3,1600;3,5000;;;;;;;;
10/07/2013;;2,3100;2,8000;3,0000;3,1600;3,5000;;;;;;;;
11/07/2013;;2,3100;2,8000;3,0000;3,1200;3,4900;;;;;;;;
12/07/2013;;2,3100;2,8000;3,0000;3,1200;3,4900;;;;;;;;
15/07/2013;;2,3000;2,7000;2,8600;3,0000;3,2600;;;;;;;;
16/07/2013;;2,3000;2,7000;2,8600;3,0000;3,3300;;;;;;;;
17/07/2013;;2,3000;2,7000;2,8500;3,0000;3,2000;;;;;;;;
18/07/2013;;2,3000;2,6500;2,8000;3,0000;3,2000;;;;;;;;
19/07/2013;;2,2800;2,6000;2,7800;3,0000;3,2000;;;;;;;;
22/07/2013;;2,2800;2,6000;2,7800;3,0000;3,2000;;;;;;;;
23/07/2013;;2,2800;2,6000;2,8000;3,0000;3,2000;;;;;;;;
24/07/2013;;2,2800;2,6000;2,8000;3,0000;3,2000;;;;;;;;
25/07/2013;;2,2800;2,6000;2,8000;3,0000;3,2000;;;;;;;;
26/07/2013;;2,2800;2,6000;2,8000;3,0000;3,2000;;;;;;;;
29/07/2013;;2,2600;2,6000;2,8000;3,0000;3,1000;;;;;;;;
30/07/2013;;2,2800;2,6000;2,8000;3,0000;3,1000;;;;;;;;
31/07/2013;;2,2400;2,6000;2,8300;3,0000;3,2000;;;;;;;;
01/08/2013;;2,2400;2,6000;2,8300;3,0000;3,2000;;;;;;;;
02/08/2013;;2,2400;2,6000;2,8600;3,0500;3,2000;;;;;;;;
05/08/2013;;2,2300;2,6000;2,8500;3,0500;3,2000;;;;;;;;
06/08/2013;;2,2300;2,5100;2,8000;3,0000;3,2000;;;;;;;;
07/08/2013;;2,2300;2,5200;2,8000;3,0000;3,2000;;;;;;;;
08/08/2013;;2,2300;2,5600;2,8000;3,0500;3,2000;;;;;;;;
09/08/2013;;2,2100;2,5000;2,8000;3,0500;3,2000;;;;;;;;
12/08/2013;;2,2000;2,5000;2,8300;3,1200;3,2500;;;;;;;;
13/08/2013;;2,2000;2,5000;2,8000;3,1600;3,2500;;;;;;;;
14/08/2013;;2,2100;2,5000;2,8000;3,1100;3,2000;;;;;;;;
15/08/2013;;2,2200;2,5000;2,8300;3,1100;3,2500;;;;;;;;
16/08/2013;;2,2100;2,5000;2,8300;3,1600;3,3100;;;;;;;;
19/08/2013;;2,2100;2,5000;2,7300;3,1200;3,3000;;;;;;;;
20/08/2013;;2,2000;2,5000;2,8000;3,1200;3,3300;;;;;;;;
21/08/2013;;2,2000;2,5000;2,7300;3,1100;3,3100;;;;;;;;
22/08/2013;;2,2000;2,4000;2,5800;3,1000;3,3000;;;;;;;;
23/08/2013;;2,2000;2,4000;2,6500;3,0000;3,2000;;;;;;;;
26/08/2013;;2,1800;2,3000;2,5000;3,0000;3,2000;;;;;;;;
27/08/2013;;2,1700;2,3000;2,5000;3,0000;3,2000;;;;;;;;
28/08/2013;;2,1700;2,3000;2,5800;3,0000;3,2000;;;;;;;;
29/08/2013;;2,1600;2,3000;2,5000;3,0000;3,2000;;;;;;;;
30/08/2013;;2,3200;2,3000;2,5000;3,0000;3,2000;;;;;;;;
02/09/2013;;2,3300;2,3000;2,5000;3,0000;3,2000;;;;;;;;
03/09/2013;;2,3500;2,3000;2,5000;3,0000;3,2000;;;;;;;;
04/09/2013;;2,3500;2,3000;2,5000;3,0000;3,2000;;;;;;;;
05/09/2013;;2,3500;2,3000;2,5000;3,0000;3,2600;;;;;;;;
06/09/2013;;2,3500;2,2800;2,5000;3,0000;3,2000;;;;;;;;
09/09/2013;;2,3500;2,2500;2,5000;3,0000;3,3000;;;;;;;;
10/09/2013;;2,3700;2,2500;2,5000;3,0000;3,3000;;;;;;;;
11/09/2013;;2,3800;2,2400;2,5000;3,0000;3,2000;;;;;;;;
12/09/2013;;2,3900;2,2400;2,5000;3,0000;3,2000;;;;;;;;
13/09/2013;;2,4000;2,2200;2,5000;3,0000;3,2000;;;;;;;;
16/09/2013;;2,3900;2,2100;2,5000;3,0000;3,2000;;;;;;;;
17/09/2013;;2,3900;2,2100;2,5000;3,0000;3,1000;;;;;;;;
18/09/2013;;2,3900;2,2100;2,5000;3,0000;3,1000;;;;;;;;
19/09/2013;;2,4000;2,2100;2,5000;3,0000;3,1000;;;;;;;;
20/09/2013;;2,4000;2,2200;2,5000;3,0000;3,1000;;;;;;;;
23/09/2013;;2,4000;2,2200;2,5000;3,0000;3,1000;;;;;;;;
24/09/2013;;2,4000;2,2200;2,5000;3,0000;3,1000;;;;;;;;
25/09/2013;;2,4000;2,2200;2,5000;3,0000;3,1000;;;;;;;;
26/09/2013;;2,4000;2,2100;2,5000;3,0000;3,2000;;;;;;;;
27/09/2013;;2,4000;2,2000;2,5000;3,0000;3,1000;;;;;;;;
30/09/2013;;2,4500;2,1700;2,5000;3,0000;3,1000;;;;;;;;
01/10/2013;;2,4500;2,1700;2,5000;3,0000;3,1000;;;;;;;;
02/10/2013;;2,4700;2,2000;2,5000;3,0000;3,1000;;;;;;;;
03/10/2013;;2,4700;2,2000;2,5000;3,0000;3,0000;;;;;;;;
04/10/2013;;2,4700;2,2000;2,5000;3,0000;3,0000;;;;;;;;
07/10/2013;;2,4700;2,2000;2,5000;3,0000;3,0000;;;;;;;;
08/10/2013;;2,4500;2,2000;2,5000;3,0000;3,0000;;;;;;;;
09/10/2013;;2,4800;2,2000;2,5000;3,0000;3,0000;;;;;;;;
10/10/2013;;2,4800;2,2000;2,5000;3,0000;3,0000;;;;;;;;
11/10/2013;;2,4800;2,2000;2,5000;3,0000;3,0000;;;;;;;;
14/10/2013;;2,4500;2,2000;2,5000;3,0000;3,0000;;;;;;;;
15/10/2013;;2,4800;2,2000;2,5000;3,0000;3,0000;;;;;;;;
16/10/2013;;2,4800;2,2000;2,5000;3,0000;3,0000;;;;;;;;
17/10/2013;;2,5000;2,2000;2,5000;3,0000;3,0000;;;;;;;;
18/10/2013;;2,5000;2,2000;2,5000;3,0000;3,0000;;;;;;;;
21/10/2013;;2,5000;2,2000;2,5000;3,0400;3,1000;;;;;;;;
22/10/2013;;2,5000;2,2000;2,5000;3,0200;3,1500;;;;;;;;
23/10/2013;;2,5000;2,1900;2,5000;3,0000;3,1000;;;;;;;;
24/10/2013;;2,5000;2,1400;2,5000;3,0000;3,0500;;;;;;;;
25/10/2013;;2,5000;2,1300;2,5000;3,0000;3,0500;;;;;;;;
28/10/2013;;2,5000;2,1500;2,5000;3,0000;3,0500;;;;;;;;
29/10/2013;;2,5000;2,1400;2,5000;3,0000;3,0000;;;;;;;;
30/10/2013;;2,5000;2,1300;2,5000;3,0000;3,0000;;;;;;;;
31/10/2013;;2,5000;2,1400;2,5000;3,0000;3,0000;;;;;;;;
